"","sorted.div.freqs.v"
"There'sadivinitythatshapesourends,Rough-hewthemhowwewill..our",8.33333333333333
"There'sadivinitythatshapesourends,Rough-hewthemhowwewill..rough-hew",8.33333333333333
"There'sadivinitythatshapesourends,Rough-hewthemhowwewill..shapes",8.33333333333333
"There'sadivinitythatshapesourends,Rough-hewthemhowwewill..that",8.33333333333333
"There'sadivinitythatshapesourends,Rough-hewthemhowwewill..them",8.33333333333333
"There'sadivinitythatshapesourends,Rough-hewthemhowwewill..there's",8.33333333333333
"There'sadivinitythatshapesourends,Rough-hewthemhowwewill..we",8.33333333333333
"There'sadivinitythatshapesourends,Rough-hewthemhowwewill..will",8.33333333333333
"'TisdangerouswhenthebasernaturecomesBetweenthepassandfellincensedpointsOfmightyopposites.Hor.Why,whatakingisthis?.the",8.33333333333333
"But,orderlytoendwhereIbegun,—Ourwillsandfatesdosocontraryrun,Thatourdevicesstillareoverthrown;Ourthoughtsareours,theirendsnoneofourown.Sothinkthouwiltnosecondhusbandwed;Butdiethythoughts,whenthyfirstlordisdead..our",8.16326530612245
"o'thetime:itopenstheeyesofexpectation;performanceiseverthedullerforhisact;and,butintheplainerandsimplerkindofpeople,thedeedofsayingisquiteoutofuse.Topromiseismostcourtlyandfashionable;performanceisakindofwillortestament,whicharguesagreatsicknessinhisjudgmentthatmakesit..of",8.06451612903226
"o'thetime:itopenstheeyesofexpectation;performanceiseverthedullerforhisact;and,butintheplainerandsimplerkindofpeople,thedeedofsayingisquiteoutofuse.Topromiseismostcourtlyandfashionable;performanceisakindofwillortestament,whicharguesagreatsicknessinhisjudgmentthatmakesit..the",8.06451612903226
"bevy,that,Iknow,thedrossyagedoteson)onlygotthetuneofthetime,andoutwardhabitofencounter;akindofyestycollection,whichcarriesthemthroughandthroughthemostfannedandwinnowedopinions;anddobutblowthemtotheirtrial,thebubblesareout..and",8
"Tim.Who,withoutthosemeansthoutalkestof,didstthoueverknowbeloved?.beloved",7.69230769230769
"Tim.Who,withoutthosemeansthoutalkestof,didstthoueverknowbeloved?.didst",7.69230769230769
"Tim.Who,withoutthosemeansthoutalkestof,didstthoueverknowbeloved?.ever",7.69230769230769
"Tim.Who,withoutthosemeansthoutalkestof,didstthoueverknowbeloved?.know",7.69230769230769
"Tim.Who,withoutthosemeansthoutalkestof,didstthoueverknowbeloved?.means",7.69230769230769
"Tim.Who,withoutthosemeansthoutalkestof,didstthoueverknowbeloved?.of",7.69230769230769
"Tim.Who,withoutthosemeansthoutalkestof,didstthoueverknowbeloved?.talkest",7.69230769230769
"Tim.Who,withoutthosemeansthoutalkestof,didstthoueverknowbeloved?.those",7.69230769230769
"Tim.Who,withoutthosemeansthoutalkestof,didstthoueverknowbeloved?.tim",7.69230769230769
"Tim.Who,withoutthosemeansthoutalkestof,didstthoueverknowbeloved?.who",7.69230769230769
"Tim.Who,withoutthosemeansthoutalkestof,didstthoueverknowbeloved?.without",7.69230769230769
"Gon.Milk-liveredman!Thatbear'stacheekforblows,aheadforwrongs;.bear'st",7.69230769230769
"Gon.Milk-liveredman!Thatbear'stacheekforblows,aheadforwrongs;.blows",7.69230769230769
"Gon.Milk-liveredman!Thatbear'stacheekforblows,aheadforwrongs;.cheek",7.69230769230769
"Gon.Milk-liveredman!Thatbear'stacheekforblows,aheadforwrongs;.gon",7.69230769230769
"Gon.Milk-liveredman!Thatbear'stacheekforblows,aheadforwrongs;.head",7.69230769230769
"Gon.Milk-liveredman!Thatbear'stacheekforblows,aheadforwrongs;.man",7.69230769230769
"Gon.Milk-liveredman!Thatbear'stacheekforblows,aheadforwrongs;.milk-livered",7.69230769230769
"Gon.Milk-liveredman!Thatbear'stacheekforblows,aheadforwrongs;.that",7.69230769230769
"Gon.Milk-liveredman!Thatbear'stacheekforblows,aheadforwrongs;.wrongs",7.69230769230769
"ThisworldIdorenounce;and,inyoursights,Shakepatientlymygreatafflictionoff.IfIcouldbearitlonger,andnotfallToquarrelwithyourgreat,opposelesswills,Mysnuff,andloathedpartofnature,should.and",7.69230769230769
"Ham.Why,then'tisnonetoyou;forthereisnothingeithergoodorbad,butthinkingmakesitso;tomeitisaprison..is",7.69230769230769
"Ham.Why,then'tisnonetoyou;forthereisnothingeithergoodorbad,butthinkingmakesitso;tomeitisaprison..it",7.69230769230769
"Ham.Why,then'tisnonetoyou;forthereisnothingeithergoodorbad,butthinkingmakesitso;tomeitisaprison..to",7.69230769230769
"Obeyyou,loveyou,andmosthonoryou.Whyhavemysistershusbands,iftheysay,Theyloveyouall?Haply,whenIshallwed,Thatlord,whosehandmusttakemyplight,shallcarryHalfmylovewithhim,halfmycare,andduty.Sure,Ishallnevermarrylikemysisters,.you",7.54716981132075
"Thewagesoftheirvirtue,andallfoesThecupoftheirdeservings.—O,see,see!Lear.Andmypoorfoolishanged!No,no,nolife;.and",7.40740740740741
"Thewagesoftheirvirtue,andallfoesThecupoftheirdeservings.—O,see,see!Lear.Andmypoorfoolishanged!No,no,nolife;.of",7.40740740740741
"Thewagesoftheirvirtue,andallfoesThecupoftheirdeservings.—O,see,see!Lear.Andmypoorfoolishanged!No,no,nolife;.see",7.40740740740741
"Thewagesoftheirvirtue,andallfoesThecupoftheirdeservings.—O,see,see!Lear.Andmypoorfoolishanged!No,no,nolife;.the",7.40740740740741
"Thewagesoftheirvirtue,andallfoesThecupoftheirdeservings.—O,see,see!Lear.Andmypoorfoolishanged!No,no,nolife;.their",7.40740740740741
"Ros.Thesingleandpeculiarlifeisbound,Withallthestrengthandarmorofthemind,Tokeepitselffrom'noyance;butmuchmoreThatspirit,uponwhosewealdependandrestThelivesofmany.Theceaseofmajesty.and",7.31707317073171
"Ros.Thesingleandpeculiarlifeisbound,Withallthestrengthandarmorofthemind,Tokeepitselffrom'noyance;butmuchmoreThatspirit,uponwhosewealdependandrestThelivesofmany.Theceaseofmajesty.of",7.31707317073171
"Thesun'sathief,andwithhisgreatattractionRobsthevastsea;themoon'sanarrantthief,Andherpalefireshesnatchesfromthesun;Thesea'sathief,whoseliquidsurgeresolvesThemoonintosalttears;theearth'sathief,ThatfeedsandbreedsbyacomposturestolenFromgeneralexcrement;eachthing'sathief;Thelaws,yourcurbandwhip,intheirroughpower.a",7.2463768115942
"Thesun'sathief,andwithhisgreatattractionRobsthevastsea;themoon'sanarrantthief,Andherpalefireshesnatchesfromthesun;Thesea'sathief,whoseliquidsurgeresolvesThemoonintosalttears;theearth'sathief,ThatfeedsandbreedsbyacomposturestolenFromgeneralexcrement;eachthing'sathief;Thelaws,yourcurbandwhip,intheirroughpower.thief",7.2463768115942
"suspectthee,when,peradventure,thouwertaccusedbytheass:ifthouwerttheass,thydulnesswouldtormentthee;andstillthoulivedstbutasabreakfast.ass",7.14285714285714
"suspectthee,when,peradventure,thouwertaccusedbytheass:ifthouwerttheass,thydulnesswouldtormentthee;andstillthoulivedstbutasabreakfast.the",7.14285714285714
"suspectthee,when,peradventure,thouwertaccusedbytheass:ifthouwerttheass,thydulnesswouldtormentthee;andstillthoulivedstbutasabreakfast.thee",7.14285714285714
"suspectthee,when,peradventure,thouwertaccusedbytheass:ifthouwerttheass,thydulnesswouldtormentthee;andstillthoulivedstbutasabreakfast.wert",7.14285714285714
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.like",7.14285714285714
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.the",7.14285714285714
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.these",7.14285714285714
"1Serv.I'llnevercarewhatwickednessIdo,Ifthismancomestogood..care",7.14285714285714
"1Serv.I'llnevercarewhatwickednessIdo,Ifthismancomestogood..comes",7.14285714285714
"1Serv.I'llnevercarewhatwickednessIdo,Ifthismancomestogood..do",7.14285714285714
"1Serv.I'llnevercarewhatwickednessIdo,Ifthismancomestogood..good",7.14285714285714
"1Serv.I'llnevercarewhatwickednessIdo,Ifthismancomestogood..i",7.14285714285714
"1Serv.I'llnevercarewhatwickednessIdo,Ifthismancomestogood..i'll",7.14285714285714
"1Serv.I'llnevercarewhatwickednessIdo,Ifthismancomestogood..if",7.14285714285714
"1Serv.I'llnevercarewhatwickednessIdo,Ifthismancomestogood..man",7.14285714285714
"1Serv.I'llnevercarewhatwickednessIdo,Ifthismancomestogood..never",7.14285714285714
"1Serv.I'llnevercarewhatwickednessIdo,Ifthismancomestogood..serv",7.14285714285714
"1Serv.I'llnevercarewhatwickednessIdo,Ifthismancomestogood..this",7.14285714285714
"1Serv.I'llnevercarewhatwickednessIdo,Ifthismancomestogood..to",7.14285714285714
"1Serv.I'llnevercarewhatwickednessIdo,Ifthismancomestogood..what",7.14285714285714
"1Serv.I'llnevercarewhatwickednessIdo,Ifthismancomestogood..wickedness",7.14285714285714
"Ros.Wethinknotso,mylord.Ham.Why,then'tisnonetoyou;forthereisnothingeithergoodorbad,butthinkingmakesitso;tomeitisaprison.Ros.Why,thenyourambitionmakesitone;'tis.it",7.14285714285714
"Andwhoinwantahollowfrienddothtry,Directlyseasonshimhisenemy..a",7.14285714285714
"Andwhoinwantahollowfrienddothtry,Directlyseasonshimhisenemy..and",7.14285714285714
"Andwhoinwantahollowfrienddothtry,Directlyseasonshimhisenemy..directly",7.14285714285714
"Andwhoinwantahollowfrienddothtry,Directlyseasonshimhisenemy..doth",7.14285714285714
"Andwhoinwantahollowfrienddothtry,Directlyseasonshimhisenemy..enemy",7.14285714285714
"Andwhoinwantahollowfrienddothtry,Directlyseasonshimhisenemy..friend",7.14285714285714
"Andwhoinwantahollowfrienddothtry,Directlyseasonshimhisenemy..him",7.14285714285714
"Andwhoinwantahollowfrienddothtry,Directlyseasonshimhisenemy..his",7.14285714285714
"Andwhoinwantahollowfrienddothtry,Directlyseasonshimhisenemy..hollow",7.14285714285714
"Andwhoinwantahollowfrienddothtry,Directlyseasonshimhisenemy..in",7.14285714285714
"Andwhoinwantahollowfrienddothtry,Directlyseasonshimhisenemy..seasons",7.14285714285714
"Andwhoinwantahollowfrienddothtry,Directlyseasonshimhisenemy..try",7.14285714285714
"Andwhoinwantahollowfrienddothtry,Directlyseasonshimhisenemy..want",7.14285714285714
"Andwhoinwantahollowfrienddothtry,Directlyseasonshimhisenemy..who",7.14285714285714
"[Lookingonthegold.'Twixtnaturalsonandsire!thoubrightdefilerOfHymen'spurestbed!thouvaliantMars!Thoueveryoung,fresh,loved,anddelicatewooer,WhoseblushdoththawtheconsecratedsnowThatliesonDian'slap!thouvisiblegod,Thatsolder'stcloseimpossibilities,Andmak'stthemkiss!thatspeak'stwitheverytongue,Toeverypurpose!Othoutouchofhearts!Think,thyslavemanrebels;andbythyvirtue.thou",6.94444444444444
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.all",6.89655172413793
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.the",6.89655172413793
"But,whatwedodetermineoftwebreak.Purposeisbuttheslavetomemory;Ofviolentbirth,butpoorvalidity;Whichnow,likefruitunripe,sticksonthetree;Butfall,unshaken,whentheymellowbe.Mostnecessary'tis,thatweforgetTopayourselveswhattoourselvesisdebt.Whattoourselvesinpassionwepropose,.but",6.89655172413793
"But,whatwedodetermineoftwebreak.Purposeisbuttheslavetomemory;Ofviolentbirth,butpoorvalidity;Whichnow,likefruitunripe,sticksonthetree;Butfall,unshaken,whentheymellowbe.Mostnecessary'tis,thatweforgetTopayourselveswhattoourselvesisdebt.Whattoourselvesinpassionwepropose,.to",6.89655172413793
"But,whatwedodetermineoftwebreak.Purposeisbuttheslavetomemory;Ofviolentbirth,butpoorvalidity;Whichnow,likefruitunripe,sticksonthetree;Butfall,unshaken,whentheymellowbe.Mostnecessary'tis,thatweforgetTopayourselveswhattoourselvesisdebt.Whattoourselvesinpassionwepropose,.we",6.89655172413793
"criticism,andthatendeavorshadbeenusedtodiscreditanddecrypoeticaljustice.Aplayinwhichthewickedprosper,andthevirtuousmiscarry,maydoubtlessbegood,becauseitisajustrepresentationofthecommoneventsofhumanlife;but,sinceallreasonablebeingsnaturallylovejustice,Icannoteasilybepersuadedthattheobservationofjustice.the",6.77966101694915
"Areburnedandpurgedaway.ButthatIamforbidTotellthesecretsofmyprison-house,Icouldataleunfold,whoselightestwordWouldharrowupthysoul;freezethyyoungblood;Makethytwoeyes,likestars,startfromtheirspheres;Thyknottedandcombinedlockstopart,Andeachparticularhairtostandonend,.thy",6.77966101694915
"Topropagatetheirstates.Amongstthemall,Whoseeyesareonthissovereignladyfixed,.all",6.66666666666667
"Topropagatetheirstates.Amongstthemall,Whoseeyesareonthissovereignladyfixed,.amongst",6.66666666666667
"Topropagatetheirstates.Amongstthemall,Whoseeyesareonthissovereignladyfixed,.are",6.66666666666667
"Topropagatetheirstates.Amongstthemall,Whoseeyesareonthissovereignladyfixed,.eyes",6.66666666666667
"Topropagatetheirstates.Amongstthemall,Whoseeyesareonthissovereignladyfixed,.fixed",6.66666666666667
"Topropagatetheirstates.Amongstthemall,Whoseeyesareonthissovereignladyfixed,.lady",6.66666666666667
"Topropagatetheirstates.Amongstthemall,Whoseeyesareonthissovereignladyfixed,.on",6.66666666666667
"Topropagatetheirstates.Amongstthemall,Whoseeyesareonthissovereignladyfixed,.propagate",6.66666666666667
"Topropagatetheirstates.Amongstthemall,Whoseeyesareonthissovereignladyfixed,.sovereign",6.66666666666667
"Topropagatetheirstates.Amongstthemall,Whoseeyesareonthissovereignladyfixed,.states",6.66666666666667
"Topropagatetheirstates.Amongstthemall,Whoseeyesareonthissovereignladyfixed,.their",6.66666666666667
"Topropagatetheirstates.Amongstthemall,Whoseeyesareonthissovereignladyfixed,.them",6.66666666666667
"Topropagatetheirstates.Amongstthemall,Whoseeyesareonthissovereignladyfixed,.this",6.66666666666667
"Topropagatetheirstates.Amongstthemall,Whoseeyesareonthissovereignladyfixed,.to",6.66666666666667
"Topropagatetheirstates.Amongstthemall,Whoseeyesareonthissovereignladyfixed,.whose",6.66666666666667
"Kent.Itisthestars,Thestarsaboveus,governourconditions;Elseoneselfmateandmate,couldnotbegetSuchdifferentissues.Youspokenotwithhersince?.mate",6.66666666666667
"Kent.Itisthestars,Thestarsaboveus,governourconditions;Elseoneselfmateandmate,couldnotbegetSuchdifferentissues.Youspokenotwithhersince?.not",6.66666666666667
"Kent.Itisthestars,Thestarsaboveus,governourconditions;Elseoneselfmateandmate,couldnotbegetSuchdifferentissues.Youspokenotwithhersince?.stars",6.66666666666667
"Kent.Itisthestars,Thestarsaboveus,governourconditions;Elseoneselfmateandmate,couldnotbegetSuchdifferentissues.Youspokenotwithhersince?.the",6.66666666666667
"Andthebestquarrels,intheheat,arecursedBythosethatfeeltheirsharpness.—.and",6.66666666666667
"Andthebestquarrels,intheheat,arecursedBythosethatfeeltheirsharpness.—.are",6.66666666666667
"Andthebestquarrels,intheheat,arecursedBythosethatfeeltheirsharpness.—.best",6.66666666666667
"Andthebestquarrels,intheheat,arecursedBythosethatfeeltheirsharpness.—.by",6.66666666666667
"Andthebestquarrels,intheheat,arecursedBythosethatfeeltheirsharpness.—.cursed",6.66666666666667
"Andthebestquarrels,intheheat,arecursedBythosethatfeeltheirsharpness.—.feel",6.66666666666667
"Andthebestquarrels,intheheat,arecursedBythosethatfeeltheirsharpness.—.heat",6.66666666666667
"Andthebestquarrels,intheheat,arecursedBythosethatfeeltheirsharpness.—.in",6.66666666666667
"Andthebestquarrels,intheheat,arecursedBythosethatfeeltheirsharpness.—.quarrels",6.66666666666667
"Andthebestquarrels,intheheat,arecursedBythosethatfeeltheirsharpness.—.sharpness",6.66666666666667
"Andthebestquarrels,intheheat,arecursedBythosethatfeeltheirsharpness.—.that",6.66666666666667
"Andthebestquarrels,intheheat,arecursedBythosethatfeeltheirsharpness.—.their",6.66666666666667
"Andthebestquarrels,intheheat,arecursedBythosethatfeeltheirsharpness.—.those",6.66666666666667
"Evenforanegg-shell.Rightlytobegreat,Is,nottostirwithoutgreatargument;.an",6.66666666666667
"Evenforanegg-shell.Rightlytobegreat,Is,nottostirwithoutgreatargument;.argument",6.66666666666667
"Evenforanegg-shell.Rightlytobegreat,Is,nottostirwithoutgreatargument;.be",6.66666666666667
"Evenforanegg-shell.Rightlytobegreat,Is,nottostirwithoutgreatargument;.egg-shell",6.66666666666667
"Evenforanegg-shell.Rightlytobegreat,Is,nottostirwithoutgreatargument;.even",6.66666666666667
"Evenforanegg-shell.Rightlytobegreat,Is,nottostirwithoutgreatargument;.for",6.66666666666667
"Evenforanegg-shell.Rightlytobegreat,Is,nottostirwithoutgreatargument;.is",6.66666666666667
"Evenforanegg-shell.Rightlytobegreat,Is,nottostirwithoutgreatargument;.not",6.66666666666667
"Evenforanegg-shell.Rightlytobegreat,Is,nottostirwithoutgreatargument;.rightly",6.66666666666667
"Evenforanegg-shell.Rightlytobegreat,Is,nottostirwithoutgreatargument;.stir",6.66666666666667
"Evenforanegg-shell.Rightlytobegreat,Is,nottostirwithoutgreatargument;.without",6.66666666666667
"o'thetime:itopenstheeyesofexpectation;performanceiseverthedullerforhisact;and,butintheplainerandsimplerkindofpeople,thedeedofsayingisquiteoutofuse.Topromiseismostcourtlyandfashionable;performanceisakindofwillortestament,whicharguesagreatsicknessinhisjudgmentthatmakesit..is",6.45161290322581
"Kent.Vexnothisghost:O,lethimpass!hehateshim,ThatwouldupontherackofthistoughworldStretchhimoutlonger.Edg.O,heisgoneindeed..he",6.45161290322581
"Kent.Vexnothisghost:O,lethimpass!hehateshim,ThatwouldupontherackofthistoughworldStretchhimoutlonger.Edg.O,heisgoneindeed..o",6.45161290322581
"valor;andinthegrappleIboardedthem.Ontheinstanttheygotclearofourship;soIalonebecametheirprisoner.Theyhavedealtwithmelikethievesof.i",6.45161290322581
"valor;andinthegrappleIboardedthem.Ontheinstanttheygotclearofourship;soIalonebecametheirprisoner.Theyhavedealtwithmelikethievesof.of",6.45161290322581
"valor;andinthegrappleIboardedthem.Ontheinstanttheygotclearofourship;soIalonebecametheirprisoner.Theyhavedealtwithmelikethievesof.the",6.45161290322581
"valor;andinthegrappleIboardedthem.Ontheinstanttheygotclearofourship;soIalonebecametheirprisoner.Theyhavedealtwithmelikethievesof.they",6.45161290322581
"AndIamaidatyourwindow,TobeyourValentine.Thenupherose,anddonnedhisclothes,Andduppedthechamber-door;Letinthemaid,thatoutamaidNeverdepartedmore.King.PrettyOphelia!Oph.Indeed,withoutanoath,I'llmakeanendon't..and",6.38297872340426
"AndIamaidatyourwindow,TobeyourValentine.Thenupherose,anddonnedhisclothes,Andduppedthechamber-door;Letinthemaid,thatoutamaidNeverdepartedmore.King.PrettyOphelia!Oph.Indeed,withoutanoath,I'llmakeanendon't..maid",6.38297872340426
"'Tisnotenoughtohelpthefeebleup,Buttosupporthimafter.—Fareyouwell..'tis",6.25
"'Tisnotenoughtohelpthefeebleup,Buttosupporthimafter.—Fareyouwell..after",6.25
"'Tisnotenoughtohelpthefeebleup,Buttosupporthimafter.—Fareyouwell..but",6.25
"'Tisnotenoughtohelpthefeebleup,Buttosupporthimafter.—Fareyouwell..enough",6.25
"'Tisnotenoughtohelpthefeebleup,Buttosupporthimafter.—Fareyouwell..fare",6.25
"'Tisnotenoughtohelpthefeebleup,Buttosupporthimafter.—Fareyouwell..feeble",6.25
"'Tisnotenoughtohelpthefeebleup,Buttosupporthimafter.—Fareyouwell..help",6.25
"'Tisnotenoughtohelpthefeebleup,Buttosupporthimafter.—Fareyouwell..him",6.25
"'Tisnotenoughtohelpthefeebleup,Buttosupporthimafter.—Fareyouwell..not",6.25
"'Tisnotenoughtohelpthefeebleup,Buttosupporthimafter.—Fareyouwell..support",6.25
"'Tisnotenoughtohelpthefeebleup,Buttosupporthimafter.—Fareyouwell..the",6.25
"'Tisnotenoughtohelpthefeebleup,Buttosupporthimafter.—Fareyouwell..up",6.25
"'Tisnotenoughtohelpthefeebleup,Buttosupporthimafter.—Fareyouwell..well",6.25
"'Tisnotenoughtohelpthefeebleup,Buttosupporthimafter.—Fareyouwell..you",6.25
"YoumustconsiderthataprodigalcourseIslikethesun's;butnot,likehis,recoverable..a",6.25
"YoumustconsiderthataprodigalcourseIslikethesun's;butnot,likehis,recoverable..but",6.25
